Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
1042759502389542917,@valmir_mv @FlavioBolsonaro @alvarodias_ Esse canalha nunca me enganou.,<[2018-09-20T12:56:54.081Z]>,Tweet,,,,,,,Thu Sep 20 09:56:53 BRT 2018,pt,,,,,,,,,,
@frei_cebolinha,@frei_cebolinha,<[2018-09-20T12:56:54.081Z]>,User,,,,,,,Wed Dec 12 00:37:19 BRST 2012,pt,"Fake oficial do sincero e honesto frade Cebolinha, terror dos Juquinhas e gambás da imprensinha",,http://pbs.twimg.com/profile_images/1022571220489920524/4efsspi5_bigger.jpg,421,2484,Marechal Scolari,Banânia,,,
1042759502175629313,@geraldoalckmin @tottustu O povo brasileiro honesto tem direito de ter armas para se defender dos bandidos canalhas,<[2018-09-20T12:56:54.161Z]>,Tweet,,,,,,,Thu Sep 20 09:56:53 BRT 2018,pt,,,,,,,,,,
@palestra77,@palestra77,"<[2018-09-20T12:56:54.161Z, 2018-09-20T12:57:05.045Z, 2018-09-20T12:57:10.969Z, 2018-09-20T13:09:44.687Z]>",User,,,,,,,Sun Aug 11 20:08:15 BRT 2013,pt,,,http://pbs.twimg.com/profile_images/563173405113851904/rEDed-xy_bigger.png,5000,3104,"#sejasocioavanti",,,,
1042759504067211264,RT @LulaOficial: E não é que Haddad é Lula mesmo? O exato momento em que Lula convocou @Haddad_Fernando para ser candidato à Presidência.…,<[2018-09-20T12:56:54.401Z]>,Tweet,,,,,,,Thu Sep 20 09:56:53 BRT 2018,pt,,,,,,,,,,
@adiariocl,@adiariocl,<[2018-09-20T12:56:54.401Z]>,User,,,,,,,Wed May 30 18:40:42 BRT 2018,es,Las noticias día a día.,,http://pbs.twimg.com/profile_images/1001955857737895936/1CMo-S0y_bigger.jpg,761,186,Noticias,,,,
1042199694531813377,"E não é que Haddad é Lula mesmo? O exato momento em que Lula convocou @Haddad_Fernando para ser candidato à Presidência.

#timeLula https://t.co/Xm8N2bFrZQ","<[2018-09-20T12:56:54.402Z, 2018-09-20T12:59:25.659Z, 2018-09-20T12:59:53.208Z, 2018-09-20T13:00:51.406Z, 2018-09-20T13:05:08.789Z, 2018-09-20T13:12:15.590Z]>",Tweet,,,,,,,Tue Sep 18 20:52:24 BRT 2018,pt,,,,,,,,,,
@lulaoficial,@lulaoficial,"<[2018-09-20T12:56:54.402Z, 2018-09-20T12:57:35.884Z, 2018-09-20T12:58:05.122Z, 2018-09-20T12:59:06.789Z, 2018-09-20T12:59:20.010Z, 2018-09-20T12:59:25.659Z, 2018-09-20T12:59:53.208Z, 2018-09-20T13:00:51.406Z, 2018-09-20T13:01:28.599Z, 2018-09-20T13:01:59.714Z, 2018-09-20T13:03:05.525Z, 2018-09-20T13:04:06.254Z, 2018-09-20T13:04:21.145Z, 2018-09-20T13:05:08.789Z, 2018-09-20T13:06:55.827Z, 2018-09-20T13:08:14.817Z, 2018-09-20T13:08:44.270Z, 2018-09-20T13:09:00.390Z, 2018-09-20T13:09:48.562Z, 2018-09-20T13:09:52.424Z, 2018-09-20T13:09:56.813Z, 2018-09-20T13:11:14.944Z, 2018-09-20T13:12:08.354Z, 2018-09-20T13:12:15.537Z, 2018-09-20T13:12:15.590Z]>",User,,,,,,,Tue Jul 22 18:36:50 BRT 2014,pt,Ex-presidente da República do Brasil.,,http://pbs.twimg.com/profile_images/1030568457765564422/Tj0XvCja_bigger.jpg,503,435041,Lula,,,,
"#timelula","#timelula","<[2018-09-20T12:56:54.402Z, 2018-09-20T12:59:25.659Z, 2018-09-20T12:59:53.208Z, 2018-09-20T13:00:51.406Z, 2018-09-20T13:05:08.789Z, 2018-09-20T13:12:15.590Z]>",Hashtag,,,,,,,,,,,,,,,,,,
http://pbs.twimg.com/ext_tw_video_thumb/1042199545944301568/pu/img/yJ9BLqZubnK876cQ.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1042199545944301568/pu/img/yJ9BLqZubnK876cQ.jpg,"<[2018-09-20T12:56:54.402Z, 2018-09-20T12:59:25.659Z, 2018-09-20T12:59:53.208Z, 2018-09-20T13:00:51.406Z, 2018-09-20T13:05:08.789Z, 2018-09-20T13:12:15.590Z]>",Media,,,,,,,,,,,,,,,,,,
