Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
1035476238620676096,"RT @benebarbosa_mvb: @geraldoalckmin Além do óbvio plágio, a peça é brega e apelativa. O uso de crianças para tais fins é simplesmente asqu…",<[2018-08-31T10:35:48.449Z]>,Tweet,,,,,,,Fri Aug 31 07:35:48 BRT 2018,pt,,,,,,,,,,
@_with_replies,@_with_replies,<[2018-08-31T10:35:48.449Z]>,User,,,,,,,Mon May 25 10:33:37 BRT 2015,pt,,,http://pbs.twimg.com/profile_images/1031900659224698881/mFVAT_si_bigger.jpg,201,165,Daniel,,,,
1035317510843916288,"@geraldoalckmin Além do óbvio plágio, a peça é brega e apelativa. O uso de crianças para tais fins é simplesmente asqueroso. Não bastasse isso, o marqueteiro repete fórmula exaustivamente usada pela turma do ""sim"" no referendo de 2005 com resultado que já conhecemos! Ótimo, continue assim!","<[2018-08-31T10:35:48.477Z, 2018-08-31T10:37:07.352Z, 2018-08-31T10:40:10.592Z, 2018-08-31T10:41:58.795Z, 2018-08-31T10:44:46.285Z, 2018-08-31T10:45:32.421Z, 2018-08-31T10:54:39.058Z, 2018-08-31T10:57:37.149Z, 2018-08-31T10:58:07.566Z, 2018-08-31T10:58:33.005Z, 2018-08-31T11:01:29.488Z, 2018-08-31T11:05:44.987Z, 2018-08-31T11:10:34.687Z, 2018-08-31T11:13:32.014Z, 2018-08-31T11:17:02.778Z, 2018-08-31T11:22:27.627Z, 2018-08-31T11:22:55.843Z, 2018-08-31T11:24:14.012Z]>",Tweet,,,,,,,Thu Aug 30 21:05:04 BRT 2018,pt,,,,,,,,,,
@benebarbosa_mvb,@benebarbosa_mvb,"<[2018-08-31T10:35:48.477Z, 2018-08-31T10:37:07.352Z, 2018-08-31T10:40:10.592Z, 2018-08-31T10:41:58.795Z, 2018-08-31T10:44:46.285Z, 2018-08-31T10:45:32.421Z, 2018-08-31T10:54:39.058Z, 2018-08-31T10:57:37.149Z, 2018-08-31T10:58:07.566Z, 2018-08-31T10:58:33.005Z, 2018-08-31T11:01:29.488Z, 2018-08-31T11:05:44.987Z, 2018-08-31T11:10:34.687Z, 2018-08-31T11:11:19.119Z, 2018-08-31T11:13:32.014Z, 2018-08-31T11:17:02.778Z, 2018-08-31T11:22:27.627Z, 2018-08-31T11:22:55.843Z, 2018-08-31T11:24:14.012Z]>",User,,,,,,,Tue Jul 28 13:59:26 BRT 2009,pt,"Analista de segurança, articulista, palestrante e autor do best-seller Mentiram Para Mim Sobre o Desarmamento. https://www.olivre.com.br/author/bene-barbosa/",,http://pbs.twimg.com/profile_images/583313477588152320/ntcQNQIM_bigger.jpg,877,158373,Bene Barbosa - MVB,Brasil,,,
1035476239480483841,"RT @DayseParaiso: Olha aí...cidadão de Juazeiro do Norte, eleitor de Bolsonaro! É por essas e outras que meu voto é dele: @jairbolsonaro !…",<[2018-08-31T10:35:48.619Z]>,Tweet,,,,,,,Fri Aug 31 07:35:48 BRT 2018,pt,,,,,,,,,,
@ricardo_jdss,@ricardo_jdss,"<[2018-08-31T10:35:48.619Z, 2018-08-31T10:39:37.183Z, 2018-08-31T10:41:03.580Z]>",User,,,,,,,Sat Apr 02 18:25:38 BRT 2011,pt,,,http://pbs.twimg.com/profile_images/1030285551931293696/5RrJIKjQ_bigger.jpg,317,110,Ricardo,Brasil,,,
1035362191766183936,"Olha aí...cidadão de Juazeiro do Norte, eleitor de Bolsonaro! É por essas e outras que meu voto é dele: @jairbolsonaro ! ! O único capaz de acabar com essa esculhambação! #Bolsonaro17No1ºturno https://t.co/7sUX0Ant5n","<[2018-08-31T10:35:48.620Z, 2018-08-31T10:38:15.705Z, 2018-08-31T10:40:42.385Z, 2018-08-31T10:40:46.893Z, 2018-08-31T10:40:48.139Z, 2018-08-31T10:41:09.158Z, 2018-08-31T10:44:12.398Z, 2018-08-31T10:45:01.505Z, 2018-08-31T10:45:19.148Z, 2018-08-31T10:46:15.593Z, 2018-08-31T10:47:02.791Z, 2018-08-31T10:47:24.405Z, 2018-08-31T10:47:35.900Z, 2018-08-31T10:47:57.250Z, 2018-08-31T10:48:12.902Z, 2018-08-31T10:48:12.950Z, 2018-08-31T10:48:45.420Z, 2018-08-31T10:49:40.161Z, 2018-08-31T10:50:24.171Z, 2018-08-31T10:50:25.113Z, 2018-08-31T10:52:03.295Z, 2018-08-31T10:53:14.452Z, 2018-08-31T10:53:40.845Z, 2018-08-31T10:54:14.208Z, 2018-08-31T10:54:50.365Z, 2018-08-31T10:54:55.755Z, 2018-08-31T10:56:59.318Z, 2018-08-31T10:58:11.592Z, 2018-08-31T11:01:23.743Z, 2018-08-31T11:07:36.846Z, 2018-08-31T11:08:58.178Z, 2018-08-31T11:10:05.876Z, 2018-08-31T11:12:01.473Z, 2018-08-31T11:12:15.870Z, 2018-08-31T11:13:15.353Z, 2018-08-31T11:15:22.597Z, 2018-08-31T11:17:20.200Z, 2018-08-31T11:17:45.236Z, 2018-08-31T11:17:45.798Z, 2018-08-31T11:20:34.687Z, 2018-08-31T11:21:02.835Z, 2018-08-31T11:23:11.983Z]>",Tweet,,,,,,,Fri Aug 31 00:02:37 BRT 2018,pt,,,,,,,,,,
@dayseparaiso,@dayseparaiso,"<[2018-08-31T10:35:48.620Z, 2018-08-31T10:38:15.705Z, 2018-08-31T10:40:42.385Z, 2018-08-31T10:40:46.893Z, 2018-08-31T10:40:48.139Z, 2018-08-31T10:41:09.158Z, 2018-08-31T10:44:12.398Z, 2018-08-31T10:45:01.505Z, 2018-08-31T10:45:19.148Z, 2018-08-31T10:46:15.593Z, 2018-08-31T10:47:02.791Z, 2018-08-31T10:47:24.405Z, 2018-08-31T10:47:35.900Z, 2018-08-31T10:47:57.250Z, 2018-08-31T10:48:12.902Z, 2018-08-31T10:48:12.950Z, 2018-08-31T10:48:45.420Z, 2018-08-31T10:49:40.161Z, 2018-08-31T10:50:24.171Z, 2018-08-31T10:50:25.113Z, 2018-08-31T10:52:03.295Z, 2018-08-31T10:53:14.452Z, 2018-08-31T10:53:40.845Z, 2018-08-31T10:54:14.208Z, 2018-08-31T10:54:50.365Z, 2018-08-31T10:54:55.755Z, 2018-08-31T10:56:59.318Z, 2018-08-31T10:58:11.592Z, 2018-08-31T11:01:23.743Z, 2018-08-31T11:07:36.846Z, 2018-08-31T11:08:58.178Z, 2018-08-31T11:10:05.876Z, 2018-08-31T11:12:01.473Z, 2018-08-31T11:12:15.870Z, 2018-08-31T11:13:15.353Z, 2018-08-31T11:15:22.597Z, 2018-08-31T11:17:20.200Z, 2018-08-31T11:17:45.236Z, 2018-08-31T11:17:45.798Z, 2018-08-31T11:20:34.687Z, 2018-08-31T11:21:02.835Z, 2018-08-31T11:23:11.983Z]>",User,,,,,,,Wed Jun 20 15:42:37 BRT 2018,en,"#unidoscontraacorrupção Futuro que quero para meu país: Jair Bolsonaro presidente do Brasil! #EuvotoBolsonaro17",,http://pbs.twimg.com/profile_images/1009510968366333953/M1f6mW8G_bigger.jpg,130,79,Dayse Macedo Paraiso,"Recife, Brazil",,,
"#bolsonaro17no1ºturno","#bolsonaro17no1ºturno","<[2018-08-31T10:35:48.620Z, 2018-08-31T10:38:15.705Z, 2018-08-31T10:38:50.330Z, 2018-08-31T10:40:42.385Z, 2018-08-31T10:40:46.893Z, 2018-08-31T10:40:48.139Z, 2018-08-31T10:40:49.864Z, 2018-08-31T10:41:09.158Z, 2018-08-31T10:44:12.398Z, 2018-08-31T10:45:01.505Z, 2018-08-31T10:45:19.148Z, 2018-08-31T10:46:15.593Z, 2018-08-31T10:47:02.791Z, 2018-08-31T10:47:24.405Z, 2018-08-31T10:47:35.900Z, 2018-08-31T10:47:57.250Z, 2018-08-31T10:48:12.902Z, 2018-08-31T10:48:12.950Z, 2018-08-31T10:48:45.420Z, 2018-08-31T10:49:40.161Z, 2018-08-31T10:50:24.171Z, 2018-08-31T10:50:25.113Z, 2018-08-31T10:52:03.295Z, 2018-08-31T10:53:14.452Z, 2018-08-31T10:53:40.845Z, 2018-08-31T10:54:14.208Z, 2018-08-31T10:54:50.365Z, 2018-08-31T10:54:55.755Z, 2018-08-31T10:56:59.318Z, 2018-08-31T10:58:11.592Z, 2018-08-31T11:01:23.743Z, 2018-08-31T11:07:36.846Z, 2018-08-31T11:08:58.178Z, 2018-08-31T11:10:05.876Z, 2018-08-31T11:12:01.473Z, 2018-08-31T11:12:15.870Z, 2018-08-31T11:13:15.353Z, 2018-08-31T11:15:22.597Z, 2018-08-31T11:17:20.200Z, 2018-08-31T11:17:45.236Z, 2018-08-31T11:17:45.798Z, 2018-08-31T11:20:34.687Z, 2018-08-31T11:21:02.835Z, 2018-08-31T11:23:11.983Z]>",Hashtag,,,,,,,,,,,,,,,,,,
http://pbs.twimg.com/ext_tw_video_thumb/1035361870197211136/pu/img/L9_ZjLnsf_DH7DZF.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1035361870197211136/pu/img/L9_ZjLnsf_DH7DZF.jpg,"<[2018-08-31T10:35:48.620Z, 2018-08-31T10:38:15.705Z, 2018-08-31T10:40:42.385Z, 2018-08-31T10:40:46.893Z, 2018-08-31T10:40:48.139Z, 2018-08-31T10:41:09.158Z, 2018-08-31T10:44:12.398Z, 2018-08-31T10:45:01.505Z, 2018-08-31T10:45:19.148Z, 2018-08-31T10:46:15.593Z, 2018-08-31T10:47:02.791Z, 2018-08-31T10:47:24.405Z, 2018-08-31T10:47:35.900Z, 2018-08-31T10:47:57.250Z, 2018-08-31T10:48:12.902Z, 2018-08-31T10:48:12.950Z, 2018-08-31T10:48:45.420Z, 2018-08-31T10:49:40.161Z, 2018-08-31T10:50:24.171Z, 2018-08-31T10:50:25.113Z, 2018-08-31T10:52:03.295Z, 2018-08-31T10:53:14.452Z, 2018-08-31T10:53:40.845Z, 2018-08-31T10:54:14.208Z, 2018-08-31T10:54:50.365Z, 2018-08-31T10:54:55.755Z, 2018-08-31T10:56:59.318Z, 2018-08-31T10:58:11.592Z, 2018-08-31T11:01:23.743Z, 2018-08-31T11:07:36.846Z, 2018-08-31T11:08:58.178Z, 2018-08-31T11:10:05.876Z, 2018-08-31T11:12:01.473Z, 2018-08-31T11:12:15.870Z, 2018-08-31T11:13:15.353Z, 2018-08-31T11:15:22.597Z, 2018-08-31T11:17:20.200Z, 2018-08-31T11:17:45.236Z, 2018-08-31T11:17:45.798Z, 2018-08-31T11:20:34.687Z, 2018-08-31T11:21:02.835Z, 2018-08-31T11:23:11.983Z]>",Media,,,,,,,,,,,,,,,,,,
1035476245650268160,RT @ninguem_anyone: @geraldoalckmin Kkkk @benebarbosa_mvb @maepatriota @SPapaiano @TonhoDrinks @_fIavio_ @flaviomorgen @AleBlackmore @allan…,<[2018-08-31T10:35:50.167Z]>,Tweet,,,,,,,Fri Aug 31 07:35:49 BRT 2018,und,,,,,,,,,,
@vptwitando,@vptwitando,"<[2018-08-31T10:35:50.167Z, 2018-08-31T10:35:54.363Z, 2018-08-31T10:35:59.309Z, 2018-08-31T10:36:05.319Z, 2018-08-31T10:36:08.659Z, 2018-08-31T10:36:16.801Z, 2018-08-31T10:36:20.757Z, 2018-08-31T10:36:26.399Z, 2018-08-31T10:36:30.677Z, 2018-08-31T10:36:53.544Z, 2018-08-31T10:36:59.122Z, 2018-08-31T10:37:04.340Z, 2018-08-31T10:37:23.123Z, 2018-08-31T10:37:40.453Z, 2018-08-31T10:37:45.350Z, 2018-08-31T10:37:48.856Z, 2018-08-31T10:37:56.570Z, 2018-08-31T10:38:12.245Z, 2018-08-31T10:47:35.900Z]>",User,,,,,,,Sat Jul 07 22:24:16 BRT 2012,pt,O mais completo Portal de Bairros de São Paulo,,http://pbs.twimg.com/profile_images/1034849616603295744/7wy6XZMp_bigger.jpg,911,826,Portal Vila Prudente,São Paulo,,,
1035290603616186368,@geraldoalckmin Kkkk @benebarbosa_mvb @maepatriota @SPapaiano @TonhoDrinks @_fIavio_ @flaviomorgen @AleBlackmore @allantercalivre @pauloap @ehomath @reaconaria @joicehasselmann @BlogDoPim @Tarik_mohad @Bopressor20 @moura_101 @raulnascimentoo @rcp01 @JoelAlexandreM @SnapBolsonaro @jairbolsonaro,<[2018-08-31T10:35:50.168Z]>,Tweet,,,,,,,Thu Aug 30 19:18:09 BRT 2018,und,,,,,,,,,,
@ninguem_anyone,@ninguem_anyone,"<[2018-08-31T10:35:50.168Z, 2018-08-31T10:36:16.802Z, 2018-08-31T10:59:07.434Z, 2018-08-31T11:26:49.706Z]>",User,,,,,,,Fri Jul 11 17:22:57 BRT 2014,pt,"Conservador. Anti-Globalista. Cristão. Contra a liberação de drogas. Contra o aborto. A favor do armamento civil (posse, porte). Geopolítica estratégica é tudo.",,http://pbs.twimg.com/profile_images/1030543421713211392/lqgYeArj_bigger.png,877,2661,Jair Bolsonaro PSL 17   🌀,,,,
1035476247600672768,"RT @jairbolsonaro: Obrigado pela consideração mulherada gaúcha! 👍🏻. Logo a caminho de Rondônia, às 14h pousaremos no aeroporto de Porto Vel…",<[2018-08-31T10:35:50.516Z]>,Tweet,,,,,,,Fri Aug 31 07:35:50 BRT 2018,pt,,,,,,,,,,
@jocimar_moreira,@jocimar_moreira,<[2018-08-31T10:35:50.516Z]>,User,,,,,,,Thu Mar 19 16:49:34 BRT 2015,pt,Muda Brasil....,,http://pbs.twimg.com/profile_images/990681870470873089/_XPiJJmI_bigger.jpg,228,110,Jocimar Moreira,Velho Oeste Paulista.,,,
