Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
1039598482800222214,"RT @MarinaSilva: Assista agora a sabatina com Marina Silva, promovida por @JornalOGlobo, @valoreconomico e @RevistaEpoca - https://t.co/05o…",<[2018-09-11T19:36:08.355Z]>,Tweet,,,,,,,Tue Sep 11 16:36:07 BRT 2018,pt,,,,,,,,,,
@gilvanmontalvo3,@gilvanmontalvo3,<[2018-09-11T19:36:08.355Z]>,User,,,,,,,Fri Jul 21 17:26:35 BRT 2017,pt,,,http://pbs.twimg.com/profile_images/1036210648307453952/-Exbym5A_bigger.jpg,494,34,Gilvan Montalvão,"Ceilândia, Brasília",,,
1039503921054666752,"Assista agora a sabatina com Marina Silva, promovida por @JornalOGlobo, @valoreconomico e @RevistaEpoca - https://t.co/05omqMLXkC #Marina18 https://t.co/OmYmzewuDQ",<[2018-09-11T19:36:08.392Z]>,Tweet,,,,,,,Tue Sep 11 10:20:22 BRT 2018,pt,,,,,,,,,,
@marinasilva,@marinasilva,"<[2018-09-11T19:36:08.392Z, 2018-09-11T19:36:11.871Z, 2018-09-11T19:36:13.029Z, 2018-09-11T19:36:20.710Z, 2018-09-11T19:36:25.257Z, 2018-09-11T19:36:32.650Z, 2018-09-11T19:36:37.419Z, 2018-09-11T19:36:50.819Z, 2018-09-11T19:36:59.547Z, 2018-09-11T19:37:06.600Z, 2018-09-11T19:37:08.181Z, 2018-09-11T19:37:21.153Z, 2018-09-11T19:37:47.174Z, 2018-09-11T19:37:52.431Z, 2018-09-11T19:38:03.446Z, 2018-09-11T19:38:15.183Z, 2018-09-11T19:38:16.435Z, 2018-09-11T19:38:18.026Z, 2018-09-11T19:38:20.498Z, 2018-09-11T19:38:27.047Z, 2018-09-11T19:38:31.970Z, 2018-09-11T19:38:53.859Z, 2018-09-11T19:38:55.139Z, 2018-09-11T19:38:59.562Z, 2018-09-11T19:39:07.555Z, 2018-09-11T19:39:18.148Z, 2018-09-11T19:39:25.803Z, 2018-09-11T19:39:34.139Z, 2018-09-11T19:39:34.519Z, 2018-09-11T19:39:35.446Z, 2018-09-11T19:39:46.861Z, 2018-09-11T19:39:48.422Z, 2018-09-11T19:39:59.587Z, 2018-09-11T19:40:03.803Z, 2018-09-11T19:40:13.345Z, 2018-09-11T19:40:15.362Z, 2018-09-11T19:40:21.192Z, 2018-09-11T19:40:27.097Z, 2018-09-11T19:40:29.281Z, 2018-09-11T19:40:37.993Z, 2018-09-11T19:40:49.370Z, 2018-09-11T19:40:51.216Z, 2018-09-11T19:41:00.973Z, 2018-09-11T19:41:11.108Z, 2018-09-11T19:41:14.295Z, 2018-09-11T19:41:18.327Z, 2018-09-11T19:42:02.898Z, 2018-09-11T19:42:08.355Z, 2018-09-11T19:42:16.297Z, 2018-09-11T19:42:30.143Z, 2018-09-11T19:42:35.589Z, 2018-09-11T19:42:36.321Z, 2018-09-11T19:42:38.793Z, 2018-09-11T19:42:41.773Z, 2018-09-11T19:43:05.325Z, 2018-09-11T19:43:09.805Z, 2018-09-11T19:43:11.921Z, 2018-09-11T19:43:17.773Z, 2018-09-11T19:43:19.576Z, 2018-09-11T19:43:32.885Z, 2018-09-11T19:43:33.389Z, 2018-09-11T19:44:00.840Z, 2018-09-11T19:44:02.019Z, 2018-09-11T19:44:02.936Z, 2018-09-11T19:44:07.214Z, 2018-09-11T19:44:23.071Z, 2018-09-11T19:44:32.611Z, 2018-09-11T19:44:34.571Z, 2018-09-11T19:44:42.328Z, 2018-09-11T19:44:48.212Z, 2018-09-11T19:45:03.627Z, 2018-09-11T19:45:38.149Z, 2018-09-11T19:45:42.486Z, 2018-09-11T19:45:56.185Z, 2018-09-11T19:46:22.326Z, 2018-09-11T19:46:39.414Z, 2018-09-11T19:47:16.697Z, 2018-09-11T19:47:37.644Z, 2018-09-11T19:47:38.374Z, 2018-09-11T19:47:46.841Z, 2018-09-11T19:47:59.053Z, 2018-09-11T19:48:07.037Z, 2018-09-11T19:49:00.124Z, 2018-09-11T19:49:09.816Z, 2018-09-11T19:49:19.417Z, 2018-09-11T19:49:47.579Z, 2018-09-11T19:49:58.793Z, 2018-09-11T19:50:18.728Z, 2018-09-11T19:50:33.912Z, 2018-09-11T19:50:39.993Z, 2018-09-11T19:50:44.262Z, 2018-09-11T19:50:44.994Z, 2018-09-11T19:50:52.083Z, 2018-09-11T19:50:58.013Z, 2018-09-11T19:51:11.795Z, 2018-09-11T19:51:19.776Z, 2018-09-11T19:51:26.471Z, 2018-09-11T19:51:35.243Z, 2018-09-11T19:51:45.145Z, 2018-09-11T19:51:51.673Z, 2018-09-11T19:51:59.499Z, 2018-09-11T19:52:08.174Z, 2018-09-11T19:52:45.489Z, 2018-09-11T19:52:53.740Z, 2018-09-11T19:52:57.783Z, 2018-09-11T19:53:08.665Z, 2018-09-11T19:53:08.678Z, 2018-09-11T19:53:36.370Z, 2018-09-11T19:53:36.510Z, 2018-09-11T19:54:06.162Z, 2018-09-11T19:54:32.879Z, 2018-09-11T19:54:44.416Z, 2018-09-11T19:54:53.721Z, 2018-09-11T19:55:04.937Z, 2018-09-11T19:55:05.333Z, 2018-09-11T19:55:17.840Z, 2018-09-11T19:55:28.485Z]>",User,,,,,,,Fri Jan 15 12:33:57 BRST 2010,pt,"Candidata à Presidência. Professora de história, senadora pelo Acre (1995-2011), ex-ministra do Meio Ambiente. #Marina18",,http://pbs.twimg.com/profile_images/1032256963558731776/Hmx-isBm_bigger.jpg,485,1890306,Marina Silva 18,Brasil,,,
"#marina18","#marina18","<[2018-09-11T19:36:08.392Z, 2018-09-11T19:36:11.868Z, 2018-09-11T19:36:11.871Z, 2018-09-11T19:36:50.818Z, 2018-09-11T19:36:50.819Z, 2018-09-11T19:37:06.600Z, 2018-09-11T19:37:08.181Z, 2018-09-11T19:37:21.153Z, 2018-09-11T19:37:51.696Z, 2018-09-11T19:37:52.431Z, 2018-09-11T19:38:03.446Z, 2018-09-11T19:38:15.183Z, 2018-09-11T19:38:18.026Z, 2018-09-11T19:38:20.497Z, 2018-09-11T19:38:20.498Z, 2018-09-11T19:39:34.139Z, 2018-09-11T19:39:46.861Z, 2018-09-11T19:39:48.422Z, 2018-09-11T19:40:29.281Z, 2018-09-11T19:40:49.370Z, 2018-09-11T19:41:11.107Z, 2018-09-11T19:41:11.108Z, 2018-09-11T19:41:14.295Z, 2018-09-11T19:41:18.327Z, 2018-09-11T19:42:16.297Z, 2018-09-11T19:42:35.589Z, 2018-09-11T19:42:36.321Z, 2018-09-11T19:42:41.773Z, 2018-09-11T19:43:11.921Z, 2018-09-11T19:43:19.576Z, 2018-09-11T19:43:32.885Z, 2018-09-11T19:44:02.019Z, 2018-09-11T19:44:07.214Z, 2018-09-11T19:44:34.571Z, 2018-09-11T19:44:42.328Z, 2018-09-11T19:44:48.212Z, 2018-09-11T19:45:42.486Z, 2018-09-11T19:46:22.326Z, 2018-09-11T19:47:16.697Z, 2018-09-11T19:47:46.841Z, 2018-09-11T19:50:18.728Z, 2018-09-11T19:50:58.012Z, 2018-09-11T19:50:58.013Z, 2018-09-11T19:51:11.795Z, 2018-09-11T19:51:35.243Z, 2018-09-11T19:51:45.145Z, 2018-09-11T19:52:45.488Z, 2018-09-11T19:52:45.489Z, 2018-09-11T19:53:23.022Z, 2018-09-11T19:54:53.721Z, 2018-09-11T19:55:28.485Z]>",Hashtag,,,,,,,,,,,,,,,,,,
http://bit.ly/2N7Pd8s,http://bit.ly/2N7Pd8s,<[2018-09-11T19:36:08.392Z]>,Link,,,,,,,,,,,,,,,,,,
http://pbs.twimg.com/media/Dm0O1faW0AAjfqS.jpg,http://pbs.twimg.com/media/Dm0O1faW0AAjfqS.jpg,<[2018-09-11T19:36:08.392Z]>,Media,,,,,,,,,,,,,,,,,,
1039598486319190017,"RT @DaniloGentili: O linchamento midíatico que o @LucasMoura7 sofre tem a ver com o que eu disse no vídeo abaixo.

Todo apoio ao Lucas. Se…",<[2018-09-11T19:36:08.930Z]>,Tweet,,,,,,,Tue Sep 11 16:36:08 BRT 2018,pt,,,,,,,,,,
@tatiwest_,@tatiwest_,<[2018-09-11T19:36:08.930Z]>,User,,,,,,,Fri Aug 06 17:04:33 BRT 2010,pt,"#Bolsonaro17 

Um nada em relação ao infinito, tudo em relação ao nada: um
meio entre nada e tudo

#Bolsonaro17",,http://pbs.twimg.com/profile_images/1037468462900281345/4lF70mHC_bigger.jpg,154,426,Tati 🇧🇷1⃣7⃣,"Rio Grande do Sul, Brasil",,,
1039522505277366273,"O linchamento midíatico que o @LucasMoura7 sofre tem a ver com o que eu disse no vídeo abaixo.

Todo apoio ao Lucas. Se Wagner Moura apoia vândalo invasor defensor de ditadura e continua queridinho da mídia, Lucas tb deve ser livre pra apoiar @jairbolsonaro sem retaliações. https://t.co/tqMNvTtahV","<[2018-09-11T19:36:08.931Z, 2018-09-11T19:36:09.859Z, 2018-09-11T19:37:04.178Z, 2018-09-11T19:37:04.978Z, 2018-09-11T19:37:13.102Z, 2018-09-11T19:38:00.001Z, 2018-09-11T19:38:09.076Z, 2018-09-11T19:38:19.542Z, 2018-09-11T19:38:43.785Z, 2018-09-11T19:38:48.966Z, 2018-09-11T19:39:00.336Z, 2018-09-11T19:39:07.063Z, 2018-09-11T19:39:24.219Z, 2018-09-11T19:39:47.367Z, 2018-09-11T19:39:55.150Z, 2018-09-11T19:40:14.755Z, 2018-09-11T19:40:16.694Z, 2018-09-11T19:40:18.291Z, 2018-09-11T19:40:25.117Z, 2018-09-11T19:40:34.471Z, 2018-09-11T19:40:37.938Z, 2018-09-11T19:40:52.625Z, 2018-09-11T19:40:53.184Z, 2018-09-11T19:40:59.809Z, 2018-09-11T19:41:01.746Z, 2018-09-11T19:41:08.080Z, 2018-09-11T19:41:13.752Z, 2018-09-11T19:41:24.305Z, 2018-09-11T19:41:29.761Z, 2018-09-11T19:41:42.121Z, 2018-09-11T19:41:43.361Z, 2018-09-11T19:41:55.772Z, 2018-09-11T19:42:07.414Z, 2018-09-11T19:42:07.797Z, 2018-09-11T19:42:09.449Z, 2018-09-11T19:42:20.030Z, 2018-09-11T19:42:45.002Z, 2018-09-11T19:42:52.410Z, 2018-09-11T19:43:05.686Z, 2018-09-11T19:43:08.026Z, 2018-09-11T19:43:08.256Z, 2018-09-11T19:43:23.777Z, 2018-09-11T19:43:40.580Z, 2018-09-11T19:43:42.536Z, 2018-09-11T19:43:55.889Z, 2018-09-11T19:44:14.152Z, 2018-09-11T19:44:18.447Z, 2018-09-11T19:44:28.196Z, 2018-09-11T19:44:48.377Z, 2018-09-11T19:44:58.656Z, 2018-09-11T19:45:01.243Z, 2018-09-11T19:45:08.956Z, 2018-09-11T19:45:32.371Z, 2018-09-11T19:45:32.398Z, 2018-09-11T19:45:37.893Z, 2018-09-11T19:45:57.584Z, 2018-09-11T19:45:58.654Z, 2018-09-11T19:46:11.398Z, 2018-09-11T19:46:13.660Z, 2018-09-11T19:46:15.879Z, 2018-09-11T19:46:25.586Z, 2018-09-11T19:46:34.506Z, 2018-09-11T19:46:43.163Z, 2018-09-11T19:46:47.974Z, 2018-09-11T19:47:19.270Z, 2018-09-11T19:47:34.747Z, 2018-09-11T19:48:07.108Z, 2018-09-11T19:48:30.434Z, 2018-09-11T19:48:45.465Z, 2018-09-11T19:49:01.871Z, 2018-09-11T19:49:08.576Z, 2018-09-11T19:49:33.125Z, 2018-09-11T19:49:41.289Z, 2018-09-11T19:49:51.754Z, 2018-09-11T19:49:56.664Z, 2018-09-11T19:49:57.919Z, 2018-09-11T19:49:58.634Z, 2018-09-11T19:50:06.983Z, 2018-09-11T19:50:13.102Z, 2018-09-11T19:50:16.064Z, 2018-09-11T19:50:17.018Z, 2018-09-11T19:50:17.699Z, 2018-09-11T19:50:25.661Z, 2018-09-11T19:50:51.788Z, 2018-09-11T19:50:57.664Z, 2018-09-11T19:51:00.389Z, 2018-09-11T19:51:03.344Z, 2018-09-11T19:51:12.713Z, 2018-09-11T19:51:18.362Z, 2018-09-11T19:51:45.326Z, 2018-09-11T19:51:49.456Z, 2018-09-11T19:51:50.663Z, 2018-09-11T19:52:20.502Z, 2018-09-11T19:52:29.548Z, 2018-09-11T19:52:31.805Z, 2018-09-11T19:52:41.680Z, 2018-09-11T19:52:52.119Z, 2018-09-11T19:52:53.834Z, 2018-09-11T19:53:08.573Z, 2018-09-11T19:53:16.604Z, 2018-09-11T19:53:31.004Z, 2018-09-11T19:54:13.377Z, 2018-09-11T19:54:31.100Z, 2018-09-11T19:54:34.459Z, 2018-09-11T19:54:45.237Z, 2018-09-11T19:54:53.311Z, 2018-09-11T19:55:00.347Z, 2018-09-11T19:55:13.291Z, 2018-09-11T19:55:38.051Z]>",Tweet,,,,,,,Tue Sep 11 11:34:13 BRT 2018,pt,,,,,,,,,,
