Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
1040574692158058502,"@alexandreigles3 @tahardd @re_dsza @Leandro14691092 @DaniloGentili @MarinaSilva Você sabe o que foi o nazismo? Sabe que ele não tem nada a ver com a esquerda, nem com o PT, nem com feminismo?",<[2018-09-14T12:15:14.474Z]>,Tweet,,,,,,,Fri Sep 14 09:15:14 BRT 2018,pt,,,,,,,,,,
@mari_trica,@mari_trica,"<[2018-09-14T12:15:14.474Z, 2018-09-14T12:16:20.500Z, 2018-09-14T12:17:47.960Z, 2018-09-14T12:19:15.346Z, 2018-09-14T12:21:25.706Z, 2018-09-14T12:23:01.393Z, 2018-09-14T12:25:47.786Z, 2018-09-14T12:27:06.200Z, 2018-09-14T12:30:07.543Z, 2018-09-14T12:31:17.036Z]>",User,,,,,,,Tue Aug 25 11:46:21 BRT 2009,pt,,,http://pbs.twimg.com/profile_images/945467746325852161/tB12QJ1O_bigger.jpg,164,171,Mari Nada 🏳️‍🌈,Brasil,,,
1040574696268423168,@EduardoJorge @MarinaSilva Meu voto é para quem não esta envolvida com desvio de dinheiro publico e é reconhecida no mundo pelo seu trabalho ambiental e tem ótimas propostas para o Brasil 🇧🇷,<[2018-09-14T12:15:15.453Z]>,Tweet,,,,,,,Fri Sep 14 09:15:15 BRT 2018,pt,,,,,,,,,,
@lunecmoi,@lunecmoi,"<[2018-09-14T12:15:15.453Z, 2018-09-14T12:16:17.498Z]>",User,,,,,,,Fri Apr 14 13:03:28 BRT 2017,fr,,,http://pbs.twimg.com/profile_images/951645354176471040/jQcrclLT_bigger.jpg,562,62,Cmoi,"Paris, France",,,
1040574696784388097,"RT @cafecomferri: Querido @cirogomes a idéia de quitar a dívida de 63M de Brasileiros endividados no Itaú, Bradesco e bancos privados é EXC…",<[2018-09-14T12:15:15.533Z]>,Tweet,,,,,,,Fri Sep 14 09:15:15 BRT 2018,pt,,,,,,,,,,
@mondotroncho,@mondotroncho,"<[2018-09-14T12:15:15.533Z, 2018-09-14T12:15:24.869Z]>",User,,,,,,,Sun Jul 30 10:04:44 BRT 2017,pt,🌏 + 👫= ⏺ + ⏹ combatendo o totalitarismo no mundo a partir de itaquecetuba,,http://pbs.twimg.com/profile_images/932240567190327296/lCAqj2ZF_bigger.jpg,670,152,Gege Ferreira,"Itaquaquecetuba, Brasil",,,
1040421160452796417,"Querido @cirogomes a idéia de quitar a dívida de 63M de Brasileiros endividados no Itaú, Bradesco e bancos privados é EXCELENTE PARA OS BANCOS. 

Quanto vai receber deles p ser tão bom c eles? 

Salvar os bancos privados? E passar p os públicos a divida? 

Tu é um banqueiro!","<[2018-09-14T12:15:15.534Z, 2018-09-14T12:17:34.078Z, 2018-09-14T12:18:40.396Z, 2018-09-14T12:26:49.766Z, 2018-09-14T12:27:25.003Z, 2018-09-14T12:28:25.279Z, 2018-09-14T12:28:35.613Z, 2018-09-14T12:28:45.143Z, 2018-09-14T12:29:00.536Z, 2018-09-14T12:29:15.312Z, 2018-09-14T12:30:29.464Z, 2018-09-14T12:30:57.781Z, 2018-09-14T12:32:04.598Z]>",Tweet,,,,,,,Thu Sep 13 23:05:09 BRT 2018,pt,,,,,,,,,,
@cafecomferri,@cafecomferri,"<[2018-09-14T12:15:15.534Z, 2018-09-14T12:17:34.078Z, 2018-09-14T12:17:38.602Z, 2018-09-14T12:18:40.396Z, 2018-09-14T12:26:49.766Z, 2018-09-14T12:27:25.003Z, 2018-09-14T12:28:25.279Z, 2018-09-14T12:28:35.613Z, 2018-09-14T12:28:45.143Z, 2018-09-14T12:29:00.536Z, 2018-09-14T12:29:15.312Z, 2018-09-14T12:30:29.464Z, 2018-09-14T12:30:57.781Z, 2018-09-14T12:32:04.598Z]>",User,,,,,,,Thu Dec 15 19:46:17 BRST 2011,pt,"Stocks, Futures and Options Professional Trader  /  ""The 80.000% yearly gain trader""",,http://pbs.twimg.com/profile_images/981389340055130113/csnn96Aw_bigger.jpg,465,25759,cafecomferri,"São Paulo, Brasil",,,
1040574701230276608,RT @RejanePaiva: Sou uma mulher que não está satisfeita com o que o Brasil se transformou nestas décadas de populismo petista. Estou aqui n…,<[2018-09-14T12:15:16.663Z]>,Tweet,,,,,,,Fri Sep 14 09:15:16 BRT 2018,pt,,,,,,,,,,
@marcossi808,@marcossi808,"<[2018-09-14T12:15:16.663Z, 2018-09-14T12:18:45.070Z]>",User,,,,,,,Thu Mar 20 15:53:48 BRT 2014,pt,"Areá de Segurança da Informação, Redes e Pericia Forense Computacional, Rock, Conservador.",,http://pbs.twimg.com/profile_images/446838831057084416/ovqC_5nT_bigger.jpeg,192,78,Marcos Marinho,"Distrito Federal, Brasil",,,
